DRUGBANK_ID,SMILES,MW,RBN,nCIC,nHAcc,nHDon,ALogP,TPSA
DB13166,C[C@H](CSC(=O)C1=CC=CC=C1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1=CC=CC=C1,429.55,8,3,4,1,3.64,74.68
DB13167,OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1,226.66,5,1,3,1,3.01,46.53
DB13211,NC(=N)NCC1COC2=C(O1)C=CC=C2,207.233,2,2,5,3,0.1,80.36
DB13213,CCCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(C)CC2)C=C1,409.59,7,4,4,0,4.34,26.79
DB13216,CCN(CC)CCC1=NC(=NO1)C1=CC=CC=C1,245.326,6,2,3,0,2.7,42.16
DB13219,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,257.333,6,2,3,0,3.05,21.7
DB13221,CC(C)C(CC=C)C(=O)NC(N)=O,184.239,4,0,2,2,0.83,72.19
DB13222,CC1=C2C=CC=NC2=C(O)C(Br)=C1,238.084,0,2,2,1,3.11,33.12
DB13225,CN(C)CCN1C2=CC=CC=C2N(C)C2=CC=CC=C2C1=O,295.386,3,3,3,0,2.33,26.79
DB13228,CN1C=C(C(=O)C2=C1C=C(F)C=C2)S(C)=O,239.26,1,2,3,0,1.13,37.38
DB13245,CN(C)C(=S)SSC(=S)N(C)C,240.433,3,0,0,0,2.18,6.48
DB13246,C1CN2CCC1C(C2)N1C2=CC=CC=C2CCC2=CC=CC=C12,304.437,1,5,2,0,4.49,6.48
DB13247,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,269.389,7,1,3,1,1.17,52.65
DB13248,OC(=O)C1=CC=CC=C1C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1,403.43,5,3,6,3,2.22,125.46
DB13253,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O,226.232,4,1,4,3,-0.13,95.5
DB13256,CN1CCN(CC1)C1=NC2=CC=CC=C2SC2=C1C=C(Cl)C=C2,343.87,0,4,3,0,4.1,18.84
DB13258,CCOCCN(CC1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1)C(=O)C(Cl)Cl,427.28,10,2,4,0,4.4,81.91
DB13262,CC(=O)OC1CN2CCC1CC2,169.224,2,2,2,0,0.9,29.54
DB13267,OC(=O)CSC(SCC(O)=O)SCC(O)=O,286.33,9,0,6,3,0.02,111.9
DB13268,CC(=O)NC1=CC(=CC=C1O)[As](O)(O)=O,275.09,2,1,5,4,-0.15,106.86
DB13273,CCN1CCCC1CNC(=O)C1=CC(=CC=C1OC)S(=O)(=O)CC,354.47,7,2,5,1,1.65,75.71
DB13278,CCOC1=CC=C(NC(=O)CC(C)O)C=C1,223.272,5,1,3,2,1.39,58.56
DB13279,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,361.438,10,2,4,0,3.55,65.07
DB13282,CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1,304.541,13,1,0,0,2.79,0
DB13284,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2,275.34,1,2,4,1,0.2,94.3
DB13286,CCCCC(C(O)=O)C(=O)N(NC1=CC=CC=C1)C1=CC=CC=C1,326.396,8,2,4,2,2.95,69.64
DB13288,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,280.412,6,3,3,1,2.43,41.57
DB13292,CN1CCC(CC1)=C1C2=CC=CC=C2SC2=CC=CC=C12,293.43,0,4,1,0,4.88,3.24
DB13306,CC1=NC2=C(C=C1)C(Cl)=CC(Cl)=C2O,228.07,0,2,2,1,3.82,33.12
DB13337,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C)OC1=CC=CC=C1)C(O)=O,364.42,5,3,5,2,2.22,95.94
DB13346,CCCCOC1=CC=C(CC(=O)NO)C=C1,223.272,6,1,3,2,2.09,58.56
DB13501,OC(=O)COC1=NN(CC2=CC=CC=C2)C2=CC=CC=C12,282.299,5,3,4,1,2.89,64.35
DB13520,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@@]1([H])C[C@@H](CNC(=O)OCC1=CC=CC=C1)CN2C,403.526,5,5,2,1,,46.5
DB13532,NS(=O)(=O)C1=CC2=C(NC(CC3CCCC3)NS2(=O)=O)C=C1Cl,379.87,3,3,5,3,1.88,118.36
DB13583,CC1=CC=CC=C1OCC(O)CO,182.219,4,1,3,2,0.96,49.69
DB13624,CNC(C)CC1=CC=CC=C1OC,179.259,4,1,2,1,2.13,21.26
DB13628,CCOC(=O)C1=CC=C(O)C=C1,166.174,3,1,2,1,2.76,46.53
DB13657,CC(=O)NC1=CC=C(OC(=O)C2=CC=CC=C2OC(C)=O)C=C1,313.309,6,2,3,1,2.62,81.7
DB13680,NC(=O)N\N=C1/C=CC2=CC=CC=C2C1=O,215.212,1,2,3,2,1.2,84.55
DB13720,C[N+]1(C)CCC(CC1)=C(C1=CC=CC=C1)C1=CC=CC=C1,278.418,2,3,0,0,-0.4,0
DB13783,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OCC(O)=O,415.83,7,3,5,1,3.71,94.83
DB13801,CC(N1N=C(N)CC1=O)C1=CC(Cl)=C(Cl)C=C1,272.13,2,2,3,1,1.63,58.69
DB13851,[H][C@@]12CC[C@@H](C)[C@]3([H])CC[C@@]4(C)OO[C@@]13[C@]([H])(O[C@H](OCC)[C@@H]2C)O4,312.406,2,4,5,0,3.52,46.15
DB13853,COC1=CC=C(C=C1)C1=CC(=S)SS1,240.35,2,2,1,0,3.58,9.23
DB13858,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C,293.43,7,2,4,0,3.57,28.6
DB13867,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF,444.51,3,4,4,2,2.69,74.6
DB13872,CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1Cl,335.185,1,3,3,1,2.92,52.9
DB13873,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,318.75,5,2,4,1,3.97,63.6
DB13874,CC(C)(O)CNC1=NC(=NC(NC2=CC(=NC=C2)C(F)(F)F)=N1)C1=NC(=CC=C1)C(F)(F)F,473.383,8,3,8,3,4.25,108.74
DB13908,CCCCCC1=CC=C(C)C=C1O,178.275,4,1,1,1,4.33,20.23
DB13952,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OC(C)=O)C=C3CC[C@@]21[H],314.419,2,4,2,1,3.91,46.53
DB13970,CCCCCCCC[N+](C)(C)CCCCCCCC,270.524,14,0,0,0,2.78,0
DB14006,C[N+](C)(C)CCO.OC1=CC=CC=C1C([O-])=O,241.287,3,1,3,1,-0.5,60.36
DB14018,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,259.063,0,2,3,1,0.23,69.3
DB14020,OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,212.244,3,2,2,1,2.64,37.3
DB14033,CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,309.34,2,2,5,1,1.02,106.5
DB14083,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1,340.413,8,4,4,0,4.67,43.52
DB14084,CCCCOC(=O)C1=CC=C(O)C=C1,194.227,5,1,2,1,3.81,46.53
DB14086,O[C@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC=C(O)C(O)=C1,290.268,1,3,6,5,1.02,110.38
DB14120,CC(C1=CC=CC=C1)C1=CC=C(O)C=C1O,214.264,2,2,2,2,3.02,40.46
DB14174,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,320.55,3,2,0,0,3.78,6.48
DB14175,CCCCC\C(C=O)=C\C1=CC=CC=C1,202.292,6,1,1,0,3.93,17.07
DB14176,OC1=CC=C(C=C1)C(=O)OCC1=CC=CC=C1,228.247,4,2,2,1,3.66,46.53
DB14177,CCCOC(=O)C1=CC=C(O)C=C1,180.201,4,1,2,1,3.28,46.53
DB14178,CN(C)C(=S)SC(=S)N(C)C,208.36,2,0,0,0,1.32,6.48
DB14187,[H]C(=O)CC(C)CCCC(C)(C)O,172.265,6,0,2,1,2.5,37.3
DB14188,COC1=CC(C=CC)=CC=C1O,164.204,2,1,2,1,2.79,29.46
DB14191,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,211.268,2,2,3,3,2.67,47.91
DB14193,CCN(CC)C1=S[Zn++]2([SH-]1)[SH-]C(=S2)N(CC)CC,365.94,4,2,2,4,2.52,6.48
DB14195,CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,226.323,4,2,2,2,4.22,24.06
DB14196,C1CCC(CC1)NC1=CC=C(NC2=CC=CC=C2)C=C1,266.388,4,3,2,2,5.76,24.06
DB14200,C1CCC(CC1)NSC1=NC2=CC=CC=C2S1,264.41,3,3,2,1,3.98,24.92
DB14202,C1CN(CCO1)SC1=NC2=CC=CC=C2S1,252.35,2,3,3,0,2.43,25.36
DB14203,CCN(CCO)C1=CC=C(\N=N\C2=NC=C(S2)N(=O)=O)C(C)=C1,335.38,7,2,7,1,3.63,106.9
DB14529,[Cr+3].[O-]C(=O)C1=CN=CC=C1.[O-]C(=O)C1=CN=CC=C1.[O-]C(=O)C1=CN=CC=C1,418.305,3,3,3,0,2.08,53.02
DB14539,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,404.497,4,4,5,2,2.31,100.9
DB14540,[H][C@@]12CC[C@](OC(=O)CCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,432.557,6,4,5,2,3.21,100.9
DB14542,[H][C@@]12CC[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,442.445,4,4,7,4,0.99,141.36
DB14544,[H][C@@]12CC[C@](OC(=O)CCCC)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,446.576,7,4,5,2,3.62,100.9
DB14545,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,462.539,7,4,7,3,2.17,138.2
DB14569,CN1N=NC(=N1)C1=NC=C(C=C1)C1=C(F)C=C(C=C1)N1C[C@H](CO)OC1=O,370.344,4,4,7,1,0.95,106.26
DB14575,NC(=O)N1C2=CC=CC=C2[C@@H](O)CC2=C1C=CC=C2,254.284,0,3,2,2,1.26,66.56
DB14583,[H][C@@]12CC(=C)[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],370.489,3,4,3,0,2.52,60.44
DB00873,[H][C@@]12CC[C@](O)(C(=O)OCCl)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,394.889,3,4,4,2,2.2,83.83
DB14627,CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1,401.418,6,4,3,1,4.19,81.7
DB14631,[H][C@@]12CC[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,440.429,4,4,7,4,0.92,141.36
DB14638,CN(C(=O)C(Cl)Cl)C1=CC=C(OC(=O)C2=CC=CO2)C=C1,328.147,5,2,2,0,3.33,59.75
DB14643,[H][C@@]12CC[C@](OC(=O)CC)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,472.578,7,4,5,1,2.92,106.97
DB14644,[H][C@@]12CC[C@](O)(C(=O)COC(=O)CCC(O)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C,474.55,7,4,7,3,2.43,138.2
DB14646,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,400.471,4,4,5,1,2.25,97.74
DB14649,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,434.498,4,4,5,2,2.6,100.9
DB14650,CC1=C(OP(O)(O)=O)C2=CC=CC=C2C(OP(O)(O)=O)=C1,334.156,4,2,6,4,0.84,133.52
DB14655,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C,360.538,3,4,2,0,4.76,43.37
DB14656,NC(=O)OCC(O)COC1=CC=C(Cl)C=C1,245.66,6,1,3,2,0.96,81.78
DB14657,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,434.504,4,4,5,2,1.98,100.9
DB14669,[H][C@@]12C[C@H](C)[C@](O)(C(=O)COP(O)(O)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,472.446,4,4,7,4,1.21,141.36
DB14677,[H][C@@]12CC[C@](OC(=O)CCCCC)(C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],414.586,7,4,3,0,4.46,60.44
DB14723,O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=C(F)C=CC(F)=C1,428.444,3,5,5,2,2.07,86
DB14753,NC(=N)C1=CC=C(\C=C\C2=C(O)C=C(C=C2)C(N)=N)C=C1,280.331,4,2,5,5,1.44,119.97
DB14754,N[C@@H](COC(N)=O)CC1=CC=CC=C1,194.234,5,1,2,2,0.62,78.34
DB14763,CC1(C)N=C(N)N=C(N)N1C1=CC=C(Cl)C=C1,251.715,1,2,5,2,1.06,80
DB14783,COC(=O)\C=C\C(=O)OCCN1C(=O)CCC1=O,255.226,7,1,4,0,-0.08,89.98
DB14975,CC(C)N1N=CC=C1C1=C(COC2=CC=CC(O)=C2C=O)C=CC=N1,337.379,6,3,5,1,3.02,77.24
DB15091,CC[C@@H]1CN(C[C@@H]1C1=CN=C2C=NC3=C(C=CN3)N12)C(=O)NCC(F)(F)F,380.375,4,4,3,2,2.57,78.32
DB15465,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC=C2OC(=O)C1=CC=CC=C1,403.478,4,6,4,0,,48
DB15467,CCOCCOC(=O)\C=C\C1=CC=C(OC)C=C1,250.294,8,1,3,0,2.87,44.76
DB15477,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1C2=CC=CC(O)=C2C(=O)C2=C1C=C(CO)C=C2O,418.398,3,4,9,7,-0.49,167.91
DB15534,COC1=C(OC)C(OC)=C2C(CCC(NC(C)=O)C3=CC(=O)C(O)=CC=C23)=C1,385.416,4,3,6,2,0.98,94.09
DB15566,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)C[C@]([H])(O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,402.481,4,4,5,2,2.17,100.9
DB15576,CCOC(=O)C1=CC=CC=C1O,166.174,3,1,2,1,2.76,46.53
